ESTADO,SEMANA,ANO,VOOS,CASOS
RO,2,2011,0,0
RO,3,2011,0,0
RO,4,2011,0,0
RO,5,2011,0,0
RO,6,2011,1,0
RO,7,2011,0,1
RO,8,2011,0,0
RO,9,2011,0,0
RO,10,2011,0,0
RO,11,2011,2,0
RO,12,2011,0,0
RO,13,2011,0,0
RO,14,2011,0,0
RO,15,2011,0,0
RO,16,2011,0,0
RO,17,2011,0,1
RO,18,2011,0,0
RO,19,2011,0,0
RO,20,2011,0,0
RO,21,2011,0,0
RO,22,2011,0,0
RO,23,2011,0,0
RO,24,2011,0,0
RO,25,2011,1,0
RO,26,2011,0,0
RO,27,2011,0,0
RO,28,2011,1,0
RO,29,2011,0,0
RO,30,2011,0,0
RO,31,2011,0,0
RO,32,2011,3,0
RO,33,2011,0,1
RO,34,2011,0,1
RO,35,2011,0,0
RO,36,2011,0,1
RO,37,2011,1,0
RO,38,2011,0,0
RO,39,2011,0,0
RO,40,2011,0,1
RO,41,2011,0,0
RO,42,2011,0,0
RO,43,2011,0,0
RO,44,2011,0,0
RO,45,2011,1,1
RO,46,2011,1,0
RO,47,2011,0,1
RO,48,2011,0,0
RO,49,2011,1,0
RO,50,2011,0,0
RO,51,2011,0,0
RO,52,2011,15,0
RO,1,2012,0,0
RO,2,2012,0,0
RO,3,2012,0,0
RO,4,2012,0,0
RO,5,2012,0,0
RO,6,2012,0,0
RO,7,2012,0,0
RO,8,2012,0,1
RO,9,2012,1,0
RO,10,2012,0,0
RO,11,2012,0,0
RO,12,2012,1,0
RO,13,2012,0,0
RO,14,2012,0,0
RO,15,2012,0,0
RO,16,2012,0,0
RO,17,2012,1,0
RO,18,2012,0,0
RO,19,2012,0,1
RO,20,2012,0,0
RO,21,2012,0,1
RO,22,2012,0,0
RO,23,2012,2,0
RO,24,2012,0,0
RO,25,2012,0,0
RO,26,2012,0,0
RO,27,2012,3,0
RO,28,2012,0,0
RO,29,2012,0,1
RO,30,2012,0,0
RO,31,2012,0,0
RO,32,2012,0,0
RO,33,2012,0,0
RO,34,2012,0,0
RO,35,2012,0,0
RO,36,2012,0,0
RO,37,2012,0,0
RO,38,2012,0,0
RO,39,2012,0,0
RO,40,2012,0,1
RO,41,2012,0,0
RO,42,2012,0,0
RO,43,2012,0,0
RO,44,2012,0,0
RO,45,2012,0,0
RO,46,2012,0,0
RO,47,2012,0,0
RO,48,2012,0,0
RO,49,2012,2,0
RO,50,2012,0,0
RO,51,2012,0,0
RO,52,2012,0,0
RO,1,2013,0,0
RO,2,2013,0,0
RO,3,2013,0,0
RO,4,2013,0,0
RO,5,2013,0,0
RO,6,2013,0,0
RO,7,2013,0,0
RO,8,2013,0,0
RO,9,2013,0,3
RO,10,2013,0,2
RO,11,2013,0,0
RO,12,2013,0,1
RO,13,2013,0,0
RO,14,2013,0,0
RO,15,2013,1,0
RO,16,2013,0,1
RO,17,2013,0,0
RO,18,2013,0,1
RO,19,2013,0,1
RO,20,2013,0,0
RO,21,2013,0,0
RO,22,2013,0,2
RO,23,2013,0,5
RO,24,2013,0,0
RO,25,2013,0,2
RO,26,2013,2,1
RO,27,2013,0,0
RO,28,2013,0,0
RO,29,2013,0,1
RO,30,2013,0,1
RO,31,2013,0,2
RO,32,2013,0,2
RO,33,2013,0,0
RO,34,2013,0,0
RO,35,2013,0,0
RO,36,2013,0,0
RO,37,2013,0,0
RO,38,2013,0,0
RO,39,2013,0,0
RO,40,2013,0,0
RO,41,2013,0,0
RO,42,2013,0,3
RO,43,2013,0,0
RO,44,2013,0,1
RO,45,2013,0,0
RO,46,2013,0,1
RO,47,2013,0,0
RO,48,2013,0,0
RO,49,2013,0,0
RO,50,2013,0,0
RO,51,2013,7,0
RO,52,2013,0,0
RO,1,2014,0,0
RO,2,2014,0,0
RO,3,2014,0,0
RO,4,2014,0,0
RO,5,2014,0,0
RO,6,2014,0,1
RO,7,2014,0,1
RO,8,2014,0,0
RO,9,2014,0,2
RO,10,2014,0,0
RO,11,2014,0,5
RO,12,2014,0,1
RO,13,2014,0,4
RO,14,2014,0,5
RO,15,2014,0,0
RO,16,2014,0,2
RO,17,2014,0,4
RO,18,2014,0,6
RO,19,2014,0,6
RO,20,2014,0,2
RO,21,2014,0,3
RO,22,2014,0,7
RO,23,2014,0,11
RO,24,2014,0,7
RO,25,2014,0,13
RO,26,2014,0,3
RO,27,2014,0,0
RO,28,2014,0,2
RO,29,2014,0,1
RO,30,2014,0,1
RO,31,2014,0,0
RO,32,2014,0,0
RO,33,2014,0,0
RO,34,2014,0,0
RO,35,2014,0,0
RO,36,2014,0,0
RO,37,2014,0,0
RO,38,2014,0,1
RO,39,2014,0,0
RO,40,2014,0,0
RO,41,2014,0,0
RO,42,2014,0,2
RO,43,2014,0,0
RO,44,2014,0,1
RO,45,2014,0,0
RO,46,2014,0,0
RO,47,2014,0,0
RO,48,2014,0,1
RO,49,2014,0,1
RO,50,2014,0,0
RO,51,2014,0,0
RO,52,2014,0,0
RO,1,2015,0,0
RO,2,2015,0,2
RO,3,2015,0,1
RO,4,2015,0,1
RO,5,2015,0,0
RO,6,2015,0,3
RO,7,2015,0,1
RO,8,2015,0,0
RO,9,2015,0,1
RO,10,2015,0,0
RO,11,2015,0,0
RO,12,2015,0,2
RO,13,2015,0,2
RO,14,2015,0,2
RO,15,2015,0,0
RO,16,2015,0,0
RO,17,2015,0,2
RO,18,2015,0,2
RO,19,2015,0,2
RO,20,2015,0,0
RO,21,2015,0,0
RO,22,2015,0,1
RO,23,2015,0,1
RO,24,2015,0,0
RO,25,2015,0,0
RO,26,2015,0,0
RO,27,2015,0,1
RO,28,2015,0,1
RO,29,2015,0,0
RO,30,2015,0,0
RO,31,2015,0,1
RO,32,2015,0,2
RO,33,2015,0,2
RO,34,2015,0,0
RO,35,2015,0,0
RO,36,2015,0,1
RO,37,2015,0,0
RO,38,2015,0,0
RO,39,2015,0,0
RO,40,2015,0,1
RO,41,2015,0,1
RO,42,2015,0,0
RO,43,2015,0,0
RO,44,2015,0,0
RO,45,2015,0,0
RO,46,2015,0,0
RO,47,2015,0,0
RO,48,2015,0,0
RO,49,2015,0,1
RO,50,2015,0,0
RO,51,2015,0,0
RO,52,2015,0,0
RO,1,2016,0,1
RO,2,2016,0,0
RO,3,2016,0,1
RO,4,2016,0,0
RO,5,2016,0,0
RO,6,2016,0,0
RO,7,2016,0,0
RO,8,2016,0,1
RO,9,2016,0,1
RO,10,2016,0,0
RO,11,2016,0,2
RO,12,2016,0,5
RO,13,2016,0,19
RO,14,2016,0,19
RO,15,2016,0,12
RO,16,2016,0,9
RO,17,2016,0,7
RO,18,2016,0,4
RO,19,2016,0,3
RO,20,2016,0,4
RO,21,2016,0,3
RO,22,2016,0,4
RO,23,2016,0,5
RO,24,2016,0,5
RO,25,2016,0,9
RO,26,2016,0,2
RO,27,2016,0,1
RO,28,2016,0,1
RO,29,2016,0,3
RO,30,2016,0,2
RO,31,2016,0,0
RO,32,2016,0,2
RO,33,2016,0,2
RO,34,2016,0,1
RO,35,2016,0,2
RO,36,2016,0,0
RO,37,2016,0,0
RO,38,2016,0,0
RO,39,2016,0,0
RO,40,2016,0,0
RO,41,2016,0,0
RO,42,2016,0,0
RO,43,2016,0,0
RO,44,2016,0,0
RO,45,2016,0,0
RO,46,2016,0,0
RO,47,2016,0,0
RO,48,2016,0,0
RO,49,2016,0,0
RO,50,2016,0,0
RO,51,2016,0,0
RO,52,2016,0,0
RO,1,2017,0,1
RO,2,2017,0,1
RO,3,2017,0,1
RO,4,2017,0,0
RO,5,2017,0,0
RO,6,2017,0,2
RO,7,2017,0,1
RO,8,2017,0,1
RO,9,2017,0,0
RO,10,2017,0,0
RO,11,2017,0,1
RO,12,2017,0,1
RO,13,2017,1,2
RO,14,2017,0,0
RO,15,2017,0,2
RO,16,2017,0,0
RO,17,2017,0,0
RO,18,2017,2,2
RO,19,2017,0,0
RO,20,2017,0,2
RO,21,2017,0,0
RO,22,2017,0,1
RO,23,2017,0,0
RO,24,2017,0,0
RO,25,2017,0,1
RO,26,2017,0,0
RO,27,2017,0,1
RO,28,2017,0,1
RO,29,2017,0,0
RO,30,2017,0,1
RO,31,2017,0,0
RO,32,2017,0,0
RO,33,2017,0,0
RO,34,2017,0,0
RO,35,2017,0,0
RO,36,2017,0,0
RO,37,2017,0,0
RO,38,2017,0,0
RO,39,2017,0,1
RO,40,2017,0,0
RO,41,2017,0,1
RO,42,2017,0,0
RO,43,2017,0,2
RO,44,2017,0,0
RO,45,2017,0,2
RO,46,2017,0,0
RO,47,2017,1,1
RO,48,2017,0,0
RO,49,2017,0,0
RO,50,2017,0,0
RO,51,2017,0,1
RO,52,2017,0,0
RO,1,2018,0,0
RO,2,2018,0,0
RO,3,2018,0,0
RO,4,2018,0,1
RO,5,2018,0,1
RO,6,2018,0,0
RO,7,2018,0,0
RO,8,2018,0,1
RO,9,2018,0,2
RO,10,2018,0,1
RO,11,2018,0,0
RO,12,2018,0,1
RO,13,2018,0,3
RO,14,2018,0,0
RO,15,2018,0,1
RO,16,2018,0,6
RO,17,2018,0,4
RO,18,2018,0,4
RO,19,2018,0,1
RO,20,2018,0,6
RO,21,2018,0,6
RO,22,2018,0,4
RO,23,2018,0,7
RO,24,2018,0,4
RO,25,2018,0,3
RO,26,2018,0,7
RO,27,2018,0,3
RO,28,2018,0,3
RO,29,2018,0,3
RO,30,2018,0,3
RO,31,2018,0,1
RO,32,2018,0,0
RO,33,2018,0,0
RO,34,2018,0,0
RO,35,2018,0,0
RO,36,2018,0,0
RO,37,2018,0,0
RO,38,2018,0,0
RO,39,2018,0,0
RO,40,2018,0,1
RO,41,2018,0,0
RO,42,2018,0,0
RO,43,2018,0,0
RO,44,2018,0,0
RO,45,2018,0,1
RO,46,2018,0,1
RO,47,2018,0,0
RO,48,2018,0,1
RO,49,2018,1,0
RO,50,2018,0,0
RO,51,2018,0,0
RO,52,2018,0,0
RO,1,2019,0,1
RO,2,2019,0,0
RO,3,2019,0,2
RO,4,2019,0,1
RO,5,2019,1,2
RO,6,2019,0,2
RO,7,2019,0,0
RO,8,2019,0,0
RO,9,2019,0,3
RO,10,2019,0,3
RO,11,2019,0,4
RO,12,2019,0,9
RO,13,2019,0,8
RO,14,2019,0,8
RO,15,2019,0,11
RO,16,2019,0,8
RO,17,2019,0,6
RO,18,2019,0,8
RO,19,2019,0,7
RO,20,2019,0,8
RO,21,2019,0,7
RO,22,2019,0,1
RO,23,2019,0,1
RO,24,2019,0,2
RO,25,2019,0,2
RO,26,2019,0,2
RO,27,2019,0,1
RO,28,2019,0,3
RO,29,2019,0,0
RO,30,2019,0,3
RO,31,2019,0,2
RO,32,2019,0,3
RO,33,2019,0,1
RO,34,2019,0,2
RO,35,2019,0,0
RO,36,2019,0,1
RO,37,2019,0,1
RO,38,2019,0,0
RO,39,2019,0,1
RO,40,2019,0,2
RO,41,2019,0,0
RO,42,2019,0,1
RO,43,2019,1,1
RO,44,2019,0,1
RO,45,2019,0,0
RO,46,2019,0,2
RO,47,2019,0,2
RO,48,2019,0,0
RO,49,2019,0,0
RO,50,2019,0,0
RO,51,2019,0,0
RO,52,2019,0,0
RR,1,2010,2,0
RR,2,2010,1,0
RR,3,2010,3,0
RR,4,2010,0,0
RR,5,2010,26,0
RR,6,2010,0,0
RR,7,2010,0,0
RR,8,2010,2,0
RR,9,2010,2,0
RR,10,2010,0,0
RR,11,2010,1,0
RR,12,2010,1,0
RR,13,2010,0,0
RR,14,2010,0,0
RR,15,2010,0,0
RR,16,2010,1,0
RR,17,2010,0,0
RR,18,2010,0,0
RR,19,2010,0,0
RR,20,2010,0,0
RR,21,2010,0,0
RR,22,2010,2,0
RR,23,2010,0,0
RR,24,2010,0,0
RR,25,2010,0,0
RR,26,2010,0,0
RR,27,2010,0,0
RR,28,2010,0,0
RR,29,2010,0,0
RR,30,2010,0,0
RR,31,2010,0,0
RR,32,2010,0,0
RR,33,2010,2,0
RR,34,2010,0,0
RR,35,2010,4,0
RR,36,2010,0,0
RR,37,2010,0,0
RR,38,2010,0,0
RR,39,2010,1,0
RR,40,2010,0,0
RR,41,2010,0,0
RR,42,2010,0,0
RR,43,2010,0,0
RR,44,2010,0,0
RR,45,2010,0,0
RR,46,2010,0,0
RR,47,2010,0,0
RR,48,2010,0,0
RR,49,2010,0,0
RR,50,2010,0,0
RR,51,2010,1,0
RR,52,2010,0,0
RR,1,2011,0,0
RR,2,2011,0,0
RR,3,2011,0,0
RR,4,2011,0,0
RR,5,2011,0,0
RR,6,2011,0,0
RR,7,2011,2,0
RR,8,2011,2,0
RR,9,2011,0,0
RR,10,2011,0,0
RR,11,2011,0,0
RR,12,2011,0,0
RR,13,2011,2,0
RR,14,2011,0,0
RR,15,2011,0,0
RR,16,2011,1,0
RR,17,2011,0,0
RR,18,2011,0,0
RR,19,2011,0,0
RR,20,2011,0,0
RR,21,2011,0,0
RR,22,2011,0,0
RR,23,2011,0,0
RR,24,2011,0,0
RR,25,2011,0,0
RR,26,2011,1,0
RR,27,2011,0,0
RR,28,2011,0,0
RR,29,2011,0,0
RR,30,2011,0,0
RR,31,2011,0,0
RR,32,2011,0,0
RR,33,2011,0,0
RR,34,2011,0,0
RR,35,2011,0,0
RR,36,2011,0,0
RR,37,2011,0,0
RR,38,2011,0,0
RR,39,2011,0,0
RR,40,2011,0,0
RR,41,2011,0,0
RR,42,2011,0,0
RR,43,2011,0,0
RR,44,2011,0,0
RR,45,2011,0,0
RR,46,2011,0,0
RR,47,2011,0,0
RR,48,2011,0,0
RR,49,2011,0,0
RR,50,2011,0,0
RR,51,2011,0,0
RR,52,2011,0,0
RR,1,2012,0,0
RR,2,2012,0,0
RR,3,2012,0,0
RR,4,2012,0,0
RR,5,2012,0,0
RR,6,2012,0,0
RR,7,2012,0,0
RR,8,2012,0,0
RR,9,2012,0,0
RR,10,2012,0,0
RR,11,2012,0,0
RR,12,2012,0,1
RR,13,2012,0,0
RR,14,2012,0,0
RR,15,2012,0,0
RR,16,2012,0,0
RR,17,2012,0,0
RR,18,2012,1,0
RR,19,2012,0,0
RR,20,2012,0,0
RR,21,2012,0,0
RR,22,2012,0,0
RR,23,2012,0,0
RR,24,2012,0,0
RR,25,2012,0,0
RR,26,2012,0,0
RR,27,2012,0,0
RR,28,2012,0,0
RR,29,2012,0,0
RR,30,2012,0,0
RR,31,2012,0,0
RR,32,2012,0,0
RR,33,2012,0,0
RR,34,2012,0,0
RR,35,2012,0,0
RR,36,2012,0,0
RR,37,2012,0,0
RR,38,2012,0,0
RR,39,2012,0,0
RR,40,2012,0,0
RR,41,2012,0,0
RR,42,2012,0,0
RR,43,2012,0,0
RR,44,2012,0,0
RR,45,2012,0,0
RR,46,2012,0,0
RR,47,2012,0,0
RR,48,2012,0,0
RR,49,2012,0,0
RR,50,2012,0,0
RR,51,2012,0,0
RR,52,2012,0,0
RR,1,2013,1,0
RR,2,2013,0,0
RR,3,2013,0,1
RR,4,2013,0,0
RR,5,2013,0,0
RR,6,2013,0,1
RR,7,2013,0,0
RR,8,2013,0,0
RR,9,2013,0,0
RR,10,2013,0,0
RR,11,2013,0,1
RR,12,2013,0,0
RR,13,2013,0,0
RR,14,2013,0,0
RR,15,2013,0,1
RR,16,2013,0,0
RR,17,2013,0,0
RR,18,2013,0,1
RR,19,2013,0,0
RR,20,2013,0,1
RR,21,2013,0,2
RR,22,2013,0,0
RR,23,2013,0,2
RR,24,2013,0,1
RR,25,2013,0,0
RR,26,2013,0,0
RR,27,2013,0,0
RR,28,2013,0,0
RR,29,2013,0,1
RR,30,2013,0,1
RR,31,2013,0,1
RR,32,2013,0,1
RR,33,2013,0,1
RR,34,2013,0,0
RR,35,2013,0,1
RR,36,2013,0,0
RR,37,2013,0,0
RR,38,2013,0,1
RR,39,2013,0,0
RR,40,2013,0,0
RR,41,2013,0,0
RR,42,2013,0,0
RR,43,2013,0,0
RR,44,2013,0,0
RR,45,2013,0,0
RR,46,2013,0,0
RR,47,2013,0,0
RR,48,2013,0,0
RR,49,2013,0,0
RR,50,2013,0,0
RR,51,2013,0,0
RR,52,2013,0,0
RR,1,2014,0,0
RR,2,2014,0,0
RR,3,2014,0,0
RR,4,2014,0,0
RR,5,2014,0,0
RR,6,2014,0,0
RR,7,2014,0,0
RR,8,2014,0,0
RR,9,2014,0,0
RR,10,2014,0,0
RR,11,2014,0,1
RR,12,2014,0,0
RR,13,2014,0,0
RR,14,2014,0,0
RR,15,2014,0,1
RR,16,2014,0,0
RR,17,2014,0,0
RR,18,2014,0,0
RR,19,2014,0,0
RR,20,2014,0,1
RR,21,2014,0,0
RR,22,2014,0,3
RR,23,2014,0,3
RR,24,2014,0,1
RR,25,2014,0,1
RR,26,2014,0,0
RR,27,2014,0,0
RR,28,2014,0,1
RR,29,2014,0,1
RR,30,2014,0,3
RR,31,2014,0,0
RR,32,2014,0,0
RR,33,2014,0,0
RR,34,2014,0,1
RR,35,2014,0,4
RR,36,2014,0,1
RR,37,2014,0,2
RR,38,2014,0,0
RR,39,2014,0,4
RR,40,2014,0,2
RR,41,2014,0,0
RR,42,2014,0,0
RR,43,2014,0,0
RR,44,2014,0,0
RR,45,2014,0,0
RR,46,2014,0,1
RR,47,2014,0,3
RR,48,2014,0,0
RR,49,2014,0,0
RR,50,2014,0,3
RR,51,2014,0,0
RR,52,2014,0,0
RR,1,2015,0,0
RR,2,2015,0,0
RR,3,2015,0,0
RR,4,2015,0,0
RR,5,2015,0,0
RR,6,2015,0,0
RR,7,2015,0,0
RR,8,2015,0,0
RR,9,2015,0,0
RR,10,2015,0,0
RR,11,2015,0,0
RR,12,2015,0,0
RR,13,2015,0,2
RR,14,2015,0,2
RR,15,2015,0,1
RR,16,2015,0,0
RR,17,2015,0,0
RR,18,2015,0,1
RR,19,2015,0,0
RR,20,2015,0,0
RR,21,2015,0,1
RR,22,2015,0,2
RR,23,2015,0,0
RR,24,2015,0,0
RR,25,2015,0,0
RR,26,2015,0,0
RR,27,2015,0,0
RR,28,2015,0,0
RR,29,2015,0,0
RR,30,2015,0,0
RR,31,2015,0,0
RR,32,2015,0,0
RR,33,2015,0,0
RR,34,2015,0,0
RR,35,2015,0,0
RR,36,2015,0,0
RR,37,2015,0,0
RR,38,2015,0,0
RR,39,2015,0,0
RR,40,2015,0,0
RR,41,2015,0,0
RR,42,2015,0,0
RR,43,2015,0,0
RR,44,2015,0,0
RR,45,2015,0,0
RR,46,2015,0,0
RR,47,2015,0,0
RR,48,2015,0,0
RR,49,2015,0,0
RR,50,2015,0,0
RR,51,2015,0,0
RR,52,2015,0,0
RR,1,2016,0,0
RR,2,2016,0,0
RR,3,2016,0,0
RR,4,2016,0,0
RR,5,2016,0,0
RR,6,2016,0,0
RR,7,2016,0,0
RR,8,2016,0,0
RR,9,2016,0,0
RR,10,2016,0,0
RR,11,2016,0,0
RR,12,2016,0,2
RR,13,2016,0,0
RR,14,2016,0,0
RR,15,2016,0,0
RR,16,2016,0,0
RR,17,2016,0,1
RR,18,2016,0,0
RR,19,2016,0,0
RR,20,2016,0,0
RR,21,2016,0,0
RR,22,2016,0,2
RR,23,2016,0,1
RR,24,2016,0,1
RR,25,2016,0,1
RR,26,2016,0,0
RR,27,2016,0,1
RR,28,2016,0,1
RR,29,2016,0,1
RR,30,2016,0,0
RR,31,2016,0,1
RR,32,2016,0,3
RR,33,2016,0,0
RR,34,2016,0,0
RR,35,2016,0,3
RR,36,2016,0,0
RR,37,2016,0,0
RR,38,2016,0,0
RR,39,2016,0,1
RR,40,2016,0,1
RR,41,2016,0,0
RR,42,2016,0,0
RR,43,2016,0,1
RR,44,2016,0,1
RR,45,2016,0,2
RR,46,2016,0,1
RR,47,2016,0,1
RR,48,2016,0,0
RR,49,2016,0,0
RR,50,2016,0,2
RR,51,2016,0,2
RR,52,2016,0,1
RR,1,2017,0,0
RR,2,2017,0,1
RR,3,2017,0,2
RR,4,2017,0,0
RR,5,2017,0,1
RR,6,2017,0,5
RR,7,2017,0,0
RR,8,2017,0,0
RR,9,2017,0,0
RR,10,2017,0,0
RR,11,2017,0,0
RR,12,2017,0,0
RR,13,2017,0,0
RR,14,2017,0,0
RR,15,2017,0,0
RR,16,2017,0,0
RR,17,2017,0,0
RR,18,2017,0,0
RR,19,2017,0,0
RR,20,2017,0,0
RR,21,2017,0,0
RR,22,2017,0,0
RR,23,2017,0,0
RR,24,2017,0,0
RR,25,2017,0,0
RR,26,2017,0,0
RR,27,2017,0,0
RR,28,2017,0,0
RR,29,2017,0,0
RR,30,2017,0,0
RR,31,2017,0,0
RR,32,2017,0,0
RR,33,2017,0,0
RR,34,2017,0,0
RR,35,2017,0,0
RR,36,2017,0,0
RR,37,2017,0,0
RR,38,2017,0,0
RR,39,2017,0,0
RR,40,2017,0,0
RR,41,2017,0,0
RR,42,2017,0,0
RR,43,2017,0,0
RR,44,2017,0,0
RR,45,2017,0,0
RR,46,2017,0,0
RR,47,2017,0,0
RR,48,2017,0,0
RR,49,2017,0,0
RR,50,2017,0,0
RR,51,2017,0,0
RR,52,2017,0,0
RR,1,2018,0,0
RR,2,2018,0,0
RR,3,2018,0,0
RR,4,2018,0,0
RR,5,2018,0,0
RR,6,2018,0,0
RR,7,2018,0,0
RR,8,2018,0,0
RR,9,2018,0,0
RR,10,2018,0,0
RR,11,2018,0,0
RR,12,2018,0,0
RR,13,2018,0,0
RR,14,2018,0,0
RR,15,2018,0,0
RR,16,2018,0,0
RR,17,2018,0,0
RR,18,2018,0,0
RR,19,2018,0,0
RR,20,2018,0,0
RR,21,2018,1,0
RR,22,2018,0,0
RR,23,2018,0,0
RR,24,2018,0,0
RR,25,2018,1,0
RR,26,2018,0,0
RR,27,2018,0,0
RR,28,2018,0,0
RR,29,2018,0,0
RR,30,2018,0,0
RR,31,2018,0,0
RR,32,2018,0,0
RR,33,2018,0,0
RR,34,2018,0,0
RR,35,2018,0,0
RR,36,2018,0,0
RR,37,2018,0,0
RR,38,2018,0,0
RR,39,2018,0,0
RR,40,2018,0,0
RR,41,2018,0,0
RR,42,2018,0,0
RR,43,2018,0,0
RR,44,2018,0,0
RR,45,2018,0,0
RR,46,2018,0,0
RR,47,2018,0,0
RR,48,2018,0,0
RR,49,2018,0,0
RR,50,2018,0,0
RR,51,2018,0,0
RR,52,2018,0,0
RR,1,2019,0,0
RR,2,2019,0,0
RR,3,2019,0,0
RR,4,2019,0,0
RR,5,2019,0,0
RR,6,2019,0,0
RR,7,2019,1,0
RR,8,2019,1,0
RR,9,2019,0,0
RR,10,2019,0,1
RR,11,2019,0,4
RR,12,2019,0,4
RR,13,2019,0,1
RR,14,2019,0,2
RR,15,2019,0,0
RR,16,2019,0,0
RR,17,2019,0,0
RR,18,2019,0,2
RR,19,2019,0,0
RR,20,2019,0,1
RR,21,2019,0,1
RR,22,2019,0,1
RR,23,2019,0,1
RR,24,2019,0,2
RR,25,2019,0,0
RR,26,2019,0,0
RR,27,2019,0,2
RR,28,2019,0,1
RR,29,2019,0,0
RR,30,2019,0,0
RR,31,2019,0,0
RR,32,2019,0,1
RR,33,2019,0,1
RR,34,2019,0,0
RR,35,2019,0,0
RR,36,2019,0,0
RR,37,2019,0,0
RR,38,2019,0,0
RR,39,2019,0,0
RR,40,2019,0,0
RR,41,2019,0,0
RR,42,2019,0,0
RR,43,2019,0,0
RR,44,2019,0,0
RR,45,2019,0,0
RR,46,2019,0,1
RR,47,2019,0,0
RR,48,2019,0,0
RR,49,2019,0,0
RR,50,2019,0,0
RR,51,2019,0,0
RR,52,2019,0,0
RS,1,2010,2,1
RS,2,2010,6,4
RS,3,2010,2,7
RS,4,2010,2,0
RS,5,2010,27,4
RS,6,2010,2,5
RS,7,2010,3,4
RS,8,2010,6,4
RS,9,2010,16,7
RS,10,2010,1,12
RS,11,2010,0,18
RS,12,2010,0,9
RS,13,2010,30,6
RS,14,2010,3,8
RS,15,2010,0,10
RS,16,2010,0,17
RS,17,2010,24,16
RS,18,2010,2,24
RS,19,2010,0,34
RS,20,2010,1,38
RS,21,2010,0,16
RS,22,2010,9,16
RS,23,2010,1,15
RS,24,2010,0,11
RS,25,2010,5,10
RS,26,2010,0,15
RS,27,2010,0,17
RS,28,2010,0,11
RS,29,2010,0,8
RS,30,2010,1,16
RS,31,2010,6,13
RS,32,2010,0,11
RS,33,2010,1,7
RS,34,2010,0,7
RS,35,2010,7,4
RS,36,2010,0,0
RS,37,2010,0,3
RS,38,2010,3,3
RS,39,2010,0,1
RS,40,2010,0,0
RS,41,2010,1,1
RS,42,2010,0,3
RS,43,2010,0,2
RS,44,2010,1,1
RS,45,2010,4,0
RS,46,2010,1,3
RS,47,2010,12,1
RS,48,2010,1,2
RS,49,2010,0,2
RS,50,2010,1,2
RS,51,2010,1,1
RS,52,2010,671,0
RS,1,2011,0,0
RS,2,2011,0,0
RS,3,2011,1,1
RS,4,2011,1,0
RS,5,2011,0,0
RS,6,2011,1,0
RS,7,2011,0,5
RS,8,2011,0,0
RS,9,2011,0,3
RS,10,2011,0,4
RS,11,2011,0,1
RS,12,2011,0,2
RS,13,2011,1,2
RS,14,2011,0,5
RS,15,2011,0,3
RS,16,2011,0,7
RS,17,2011,0,13
RS,18,2011,0,12
RS,19,2011,0,8
RS,20,2011,0,15
RS,21,2011,0,13
RS,22,2011,1,35
RS,23,2011,0,66
RS,24,2011,0,129
RS,25,2011,1,100
RS,26,2011,1,101
RS,27,2011,0,81
RS,28,2011,0,88
RS,29,2011,0,84
RS,30,2011,0,76
RS,31,2011,0,58
RS,32,2011,0,36
RS,33,2011,0,36
RS,34,2011,1,19
RS,35,2011,0,17
RS,36,2011,1,23
RS,37,2011,0,13
RS,38,2011,1,12
RS,39,2011,0,8
RS,40,2011,1,4
RS,41,2011,0,10
RS,42,2011,0,5
RS,43,2011,0,2
RS,44,2011,1,2
RS,45,2011,1,0
RS,46,2011,12,5
RS,47,2011,0,2
RS,48,2011,0,2
RS,49,2011,0,4
RS,50,2011,0,2
RS,51,2011,0,1
RS,52,2011,0,3
RS,1,2012,0,2
RS,2,2012,0,3
RS,3,2012,0,1
RS,4,2012,1,2
RS,5,2012,0,4
RS,6,2012,1,2
RS,7,2012,0,3
RS,8,2012,0,0
RS,9,2012,0,1
RS,10,2012,0,4
RS,11,2012,0,7
RS,12,2012,0,7
RS,13,2012,0,4
RS,14,2012,0,5
RS,15,2012,0,13
RS,16,2012,0,11
RS,17,2012,0,13
RS,18,2012,0,13
RS,19,2012,0,23
RS,20,2012,0,16
RS,21,2012,0,23
RS,22,2012,0,48
RS,23,2012,0,68
RS,24,2012,0,95
RS,25,2012,1,147
RS,26,2012,0,199
RS,27,2012,0,290
RS,28,2012,0,310
RS,29,2012,0,310
RS,30,2012,0,230
RS,31,2012,0,177
RS,32,2012,1,103
RS,33,2012,0,83
RS,34,2012,0,56
RS,35,2012,0,69
RS,36,2012,0,45
RS,37,2012,1,30
RS,38,2012,0,22
RS,39,2012,0,29
RS,40,2012,0,24
RS,41,2012,0,14
RS,42,2012,2,20
RS,43,2012,1,11
RS,44,2012,0,8
RS,45,2012,0,13
RS,46,2012,0,10
RS,47,2012,1,4
RS,48,2012,1,10
RS,49,2012,1,9
RS,50,2012,0,8
RS,51,2012,1,2
RS,52,2012,0,3
RS,1,2013,0,7
RS,2,2013,0,5
RS,3,2013,0,6
RS,4,2013,0,2
RS,5,2013,0,3
RS,6,2013,0,2
RS,7,2013,0,7
RS,8,2013,0,3
RS,9,2013,0,3
RS,10,2013,0,6
RS,11,2013,0,14
RS,12,2013,0,15
RS,13,2013,0,11
RS,14,2013,0,23
RS,15,2013,1,34
RS,16,2013,0,61
RS,17,2013,0,48
RS,18,2013,0,74
RS,19,2013,1,63
RS,20,2013,0,85
RS,21,2013,1,95
